ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category,food_waste_kg
1036,04/10/2022,366,8,13.317866345481935,31.85625868388052,1,0,33.24854367038014,Intermediate,Vegetables,42.55481316392077  kg
1037,13/08/2024,338,17,30.509437686224334,79.10217398888024,1,0,43.16816742259762,Intermediate,MEAT,48.366656560992055  kg
1039,16/03/2024,338,9,33.75781882326479,37.132463470624316,5,0,22.121684847186614,EXPERT,MeAt,34.751027860371266  kg
1040,10/12/2022,329,10,30.34415720798966,78.39536053957661,5,0,19.35702834495079,Intermediate,dairy,43.91055238295943  kg
1041,09/02/2024,415,11,28.085119140307157,75.74897306853319,4,0,8.919918025764531,nan,MeAt,41.32126700510049  kg
1042,11/05/2022,198,6,18.945033773206784,58.18462577944103,2,0,18.296056608204168,EXPERT,GRAINS,25.533362473945573  kg
1043,21/05/2024,202,9,14.779767536619726,76.85975362,1,0,41.52074019581966,intermediate,MeAt,42.88728265418715  kg
1044,29/03/2022,395,18,17.354199333586948,45.138434990364395,1,0,40.55066787019469,Intermediate,GRAINS,50.36915178978074  kg
1045,27/11/2022,483,11,24.91213687463554,59.485090651713406,6,0,36.47027598136894,intermediate,dairy,43.07012119080947  kg
1046,12/04/2023,243,11,28.870945498521195,70.50840367,2,0,19.76720325591235,Intermediate,MeAt,29.63256008394076  kg
1048,14/02/2022,406,10,19.06163765289679,55.286642494754844,0,0,28.56036107884351,EXPERT,MEAT,44.615759364510275  kg
1049,10/05/2024,350,6,23.708014593160605,51.351285555552685,4,0,46.786859668878726,intermediate,Vegetables,57.0664809637605  kg
